Date,quarter - year,Ticker,diferencia_cierre_vs_apertura,nombre_holding,activity_act,activity_porc,Operacion_insider,resultado_operacion_insider,insider_rating,ebitda,netIncome,eps_surprise
01-04-2024,Q2 2024,AAPL,-2.372314453125,FS,0,0.0243999999999999,0,-6.0,1.0,28202000000.0,21448000000.0,0.06
01-04-2024,Q2 2024,AAPL,-2.372314453125,tp,1,1.0,0,-6.0,1.0,28202000000.0,21448000000.0,0.06
02-04-2024,Q2 2024,AAPL,-1.4438018798828125,BRK,0,0.4932999999999999,0,-29.0,1.0,28202000000.0,21448000000.0,0.06
02-04-2024,Q2 2024,AAPL,-1.4438018798828125,FS,0,0.0243999999999999,0,-29.0,1.0,28202000000.0,21448000000.0,0.06
02-04-2024,Q2 2024,AAPL,-1.4438018798828125,tp,1,1.0,0,-29.0,1.0,28202000000.0,21448000000.0,0.06
02-04-2024,Q2 2024,AAPL,-1.4438018798828125,BRK,0,0.4932999999999999,0,-16.0,1.0,28202000000.0,21448000000.0,0.06
02-04-2024,Q2 2024,AAPL,-1.4438018798828125,FS,0,0.0243999999999999,0,-16.0,1.0,28202000000.0,21448000000.0,0.06
02-04-2024,Q2 2024,AAPL,-1.4438018798828125,tp,1,1.0,0,-16.0,1.0,28202000000.0,21448000000.0,0.06
11-04-2024,Q2 2024,AAPL,5.45196533203125,BRK,0,0.4932999999999999,0,-33.0,1.0,28202000000.0,21448000000.0,0.06
11-04-2024,Q2 2024,AAPL,5.45196533203125,FS,0,0.0243999999999999,0,-33.0,1.0,28202000000.0,21448000000.0,0.06
11-04-2024,Q2 2024,AAPL,5.45196533203125,tp,1,1.0,0,-33.0,1.0,28202000000.0,21448000000.0,0.06
11-04-2024,Q2 2024,AAPL,5.45196533203125,BRK,0,0.4932999999999999,0,-11.0,1.0,28202000000.0,21448000000.0,0.06
11-04-2024,Q2 2024,AAPL,5.45196533203125,FS,0,0.0243999999999999,0,-11.0,1.0,28202000000.0,21448000000.0,0.06
11-04-2024,Q2 2024,AAPL,5.45196533203125,tp,1,1.0,0,-11.0,1.0,28202000000.0,21448000000.0,0.06
15-05-2024,Q2 2024,AAPL,0.7128143310548012,BRK,0,0.4932999999999999,0,-15.0,1.0,28202000000.0,21448000000.0,0.06
15-05-2024,Q2 2024,AAPL,0.7128143310548012,FS,0,0.0243999999999999,0,-15.0,1.0,28202000000.0,21448000000.0,0.06
15-05-2024,Q2 2024,AAPL,0.7128143310548012,tp,1,1.0,0,-15.0,1.0,28202000000.0,21448000000.0,0.06
30-05-2024,Q2 2024,AAPL,-0.5762786865234943,BRK,0,0.4932999999999999,0,-2.0,1.0,28202000000.0,21448000000.0,0.06
30-05-2024,Q2 2024,AAPL,-0.5762786865234943,FS,0,0.0243999999999999,0,-2.0,1.0,28202000000.0,21448000000.0,0.06
30-05-2024,Q2 2024,AAPL,-0.5762786865234943,tp,1,1.0,0,-2.0,1.0,28202000000.0,21448000000.0,0.06
05-08-2024,Q3 2024,AAPL,8.969741821289034,BRK,0,0.25,0,-35.0,1.0,32502000000.0,14736000000.0,0.02
05-08-2024,Q3 2024,AAPL,8.969741821289034,HC,0,0.5818,0,-35.0,1.0,32502000000.0,14736000000.0,0.02
05-08-2024,Q3 2024,AAPL,8.969741821289034,tp,0,0.5231,0,-35.0,1.0,32502000000.0,14736000000.0,0.02
09-08-2024,Q3 2024,AAPL,2.889450073242216,BRK,0,0.25,0,-18.0,1.0,32502000000.0,14736000000.0,0.02
09-08-2024,Q3 2024,AAPL,2.889450073242216,HC,0,0.5818,0,-18.0,1.0,32502000000.0,14736000000.0,0.02
09-08-2024,Q3 2024,AAPL,2.889450073242216,tp,0,0.5231,0,-18.0,1.0,32502000000.0,14736000000.0,0.02
15-08-2024,Q3 2024,AAPL,-0.9210052490234091,BRK,0,0.25,0,-36.0,1.0,32502000000.0,14736000000.0,0.02
15-08-2024,Q3 2024,AAPL,-0.9210052490234091,HC,0,0.5818,0,-36.0,1.0,32502000000.0,14736000000.0,0.02
15-08-2024,Q3 2024,AAPL,-0.9210052490234091,tp,0,0.5231,0,-36.0,1.0,32502000000.0,14736000000.0,0.02
02-10-2024,Q4 2024,AAPL,-0.160552978515625,FS,0,1.0,0,-25.0,1.0,45912000000.0,36330000000.0,0.06
02-10-2024,Q4 2024,AAPL,-0.160552978515625,tp,0,1.0,0,-25.0,1.0,45912000000.0,36330000000.0,0.06
02-10-2024,Q4 2024,AAPL,-0.160552978515625,FS,0,1.0,0,-31.0,1.0,45912000000.0,36330000000.0,0.06
02-10-2024,Q4 2024,AAPL,-0.160552978515625,tp,0,1.0,0,-31.0,1.0,45912000000.0,36330000000.0,0.06
02-10-2024,Q4 2024,AAPL,-0.160552978515625,FS,0,1.0,0,-6.0,1.0,45912000000.0,36330000000.0,0.06
02-10-2024,Q4 2024,AAPL,-0.160552978515625,tp,0,1.0,0,-6.0,1.0,45912000000.0,36330000000.0,0.06
02-10-2024,Q4 2024,AAPL,-0.160552978515625,FS,0,1.0,0,-11.0,1.0,45912000000.0,36330000000.0,0.06
02-10-2024,Q4 2024,AAPL,-0.160552978515625,tp,0,1.0,0,-11.0,1.0,45912000000.0,36330000000.0,0.06
04-10-2024,Q4 2024,AAPL,-2.1506347656251137,FS,0,1.0,0,-35.0,1.0,45912000000.0,36330000000.0,0.06
04-10-2024,Q4 2024,AAPL,-2.1506347656251137,tp,0,1.0,0,-35.0,1.0,45912000000.0,36330000000.0,0.06
15-11-2024,Q4 2024,AAPL,-2.1958923339844034,FS,0,1.0,0,-5.0,1.0,45912000000.0,36330000000.0,0.06
15-11-2024,Q4 2024,AAPL,-2.1958923339844034,tp,0,1.0,0,-5.0,1.0,45912000000.0,36330000000.0,0.06
18-11-2024,Q4 2024,AAPL,1.9634094238280682,FS,0,1.0,0,-21.0,1.0,45912000000.0,36330000000.0,0.06
18-11-2024,Q4 2024,AAPL,1.9634094238280682,tp,0,1.0,0,-21.0,1.0,45912000000.0,36330000000.0,0.06
16-12-2024,Q4 2024,AAPL,2.161972045898409,FS,0,1.0,0,-20.0,1.0,45912000000.0,36330000000.0,0.06
16-12-2024,Q4 2024,AAPL,2.161972045898409,tp,0,1.0,0,-20.0,1.0,45912000000.0,36330000000.0,0.06
03-02-2025,Q1 2025,AAPL,-2.7865600585937784,HC,0,0.6518999999999999,0,0.0,1.0,32250000000.0,24780000000.0,0.03
02-04-2025,Q2 2025,AAPL,2.0233001708984375,BRK,0,0.0667,0,-8.0,1.0,31032000000.0,23434000000.0,0.14
02-04-2025,Q2 2025,AAPL,2.0233001708984375,BRK,0,0.0667,0,-3.0,1.0,31032000000.0,23434000000.0,0.14
02-04-2025,Q2 2025,AAPL,2.0233001708984375,BRK,0,0.0667,0,-18.0,1.0,31032000000.0,23434000000.0,0.14
23-04-2025,Q2 2025,AAPL,-1.8995666503907103,BRK,0,0.0667,0,-50.0,1.0,31032000000.0,23434000000.0,0.14
12-05-2025,Q2 2025,AAPL,-0.4189605712890341,BRK,0,0.0667,0,-22.0,1.0,31032000000.0,23434000000.0,0.14
03-01-2023,Q1 2023,ABNB,-2.4850006103515625,LMM,1,1.0,0,-2.0,1.0,6000000.0,117000000.0,0.08
10-01-2023,Q1 2023,ABNB,-0.31999969482421875,LMM,1,1.0,0,-1.0,1.0,6000000.0,117000000.0,0.08
17-01-2023,Q1 2023,ABNB,1.3549957275390625,LMM,1,1.0,0,-3.0,1.0,6000000.0,117000000.0,0.08
01-02-2023,Q1 2023,ABNB,2.8799972534179545,LMM,1,1.0,0,-1.0,1.0,6000000.0,117000000.0,0.08
03-02-2023,Q1 2023,ABNB,2.659996032714858,LMM,1,1.0,0,-40.0,1.0,6000000.0,117000000.0,0.08
03-02-2023,Q1 2023,ABNB,2.659996032714858,LMM,1,1.0,0,-4.0,1.0,6000000.0,117000000.0,0.08
15-02-2023,Q1 2023,ABNB,7.0099945068359375,LMM,1,1.0,0,-1.0,1.0,6000000.0,117000000.0,0.08
15-02-2023,Q1 2023,ABNB,7.0099945068359375,LMM,1,1.0,0,-5.0,1.0,6000000.0,117000000.0,0.08
15-02-2023,Q1 2023,ABNB,7.0099945068359375,LMM,1,1.0,0,-44.0,1.0,6000000.0,117000000.0,0.08
16-02-2023,Q1 2023,ABNB,3.7700042724609375,LMM,1,1.0,0,-57.0,1.0,6000000.0,117000000.0,0.08
16-02-2023,Q1 2023,ABNB,3.7700042724609375,LMM,1,1.0,0,-13.0,1.0,6000000.0,117000000.0,0.08
23-02-2023,Q1 2023,ABNB,-2.6900100708007812,LMM,1,1.0,0,-11.0,1.0,6000000.0,117000000.0,0.08
23-02-2023,Q1 2023,ABNB,-2.6900100708007812,LMM,1,1.0,0,-13.0,1.0,6000000.0,117000000.0,0.08
27-02-2023,Q1 2023,ABNB,-0.4199981689453267,LMM,1,1.0,0,-16.0,1.0,6000000.0,117000000.0,0.08
02-03-2023,Q1 2023,ABNB,2.709999084472628,LMM,1,1.0,0,-1.0,1.0,6000000.0,117000000.0,0.08
14-03-2023,Q1 2023,ABNB,-2.5800018310546733,LMM,1,1.0,0,-5.0,1.0,6000000.0,117000000.0,0.08
21-03-2023,Q1 2023,ABNB,3.690002441406236,LMM,1,1.0,0,-25.0,1.0,6000000.0,117000000.0,0.08
22-03-2023,Q1 2023,ABNB,-2.720001220703111,LMM,1,1.0,0,-1.0,1.0,6000000.0,117000000.0,0.08
22-03-2023,Q1 2023,ABNB,-2.720001220703111,LMM,1,1.0,0,0.0,1.0,6000000.0,117000000.0,0.08
28-03-2023,Q1 2023,ABNB,-1.3600006103515625,LMM,1,1.0,0,-1.0,1.0,6000000.0,117000000.0,0.08
30-03-2023,Q1 2023,ABNB,1.4799957275390767,LMM,1,1.0,0,-10.0,1.0,6000000.0,117000000.0,0.08
03-07-2023,Q3 2023,ABNB,3.07000732421875,LMM,0,0.3684,0,-12.0,1.0,1504000000.0,4374000000.0,4.53
03-07-2023,Q3 2023,ABNB,3.07000732421875,LMM,0,0.3684,0,0.0,1.0,1504000000.0,4374000000.0,4.53
03-07-2023,Q3 2023,ABNB,3.07000732421875,LMM,0,0.3684,0,-3.0,1.0,1504000000.0,4374000000.0,4.53
10-07-2023,Q3 2023,ABNB,1.5300140380859375,LMM,0,0.3684,0,-12.0,1.0,1504000000.0,4374000000.0,4.53
13-07-2023,Q3 2023,ABNB,1.1299896240234375,LMM,0,0.3684,0,-19.0,1.0,1504000000.0,4374000000.0,4.53
14-07-2023,Q3 2023,ABNB,3.089996337890625,LMM,0,0.3684,0,-11.0,1.0,1504000000.0,4374000000.0,4.53
17-07-2023,Q3 2023,ABNB,3.07000732421875,LMM,0,0.3684,0,-5.0,0.0,1504000000.0,4374000000.0,4.53
18-07-2023,Q3 2023,ABNB,2.529998779296875,LMM,0,0.3684,0,-1.0,1.0,1504000000.0,4374000000.0,4.53
25-07-2023,Q3 2023,ABNB,1.0399932861328125,LMM,0,0.3684,0,-5.0,0.0,1504000000.0,4374000000.0,4.53
27-07-2023,Q3 2023,ABNB,-3.3899993896484375,LMM,0,0.3684,0,-23.0,1.0,1504000000.0,4374000000.0,4.53
01-08-2023,Q3 2023,ABNB,-0.709991455078125,LMM,0,0.3684,0,-3.0,1.0,1504000000.0,4374000000.0,4.53
08-08-2023,Q3 2023,ABNB,-0.970001220703125,LMM,0,0.3684,0,0.0,1.0,1504000000.0,4374000000.0,4.53
18-08-2023,Q3 2023,ABNB,0.12999725341798296,LMM,0,0.3684,0,-9.0,1.0,1504000000.0,4374000000.0,4.53
22-08-2023,Q3 2023,ABNB,2.8300018310546733,LMM,0,0.3684,0,-2.0,0.0,1504000000.0,4374000000.0,4.53
22-08-2023,Q3 2023,ABNB,2.8300018310546733,LMM,0,0.3684,0,-5.0,1.0,1504000000.0,4374000000.0,4.53
23-08-2023,Q3 2023,ABNB,1.2300033569335938,LMM,0,0.3684,0,-4.0,1.0,1504000000.0,4374000000.0,4.53
28-08-2023,Q3 2023,ABNB,-0.845001220703125,LMM,0,0.3684,0,-11.0,1.0,1504000000.0,4374000000.0,4.53
29-08-2023,Q3 2023,ABNB,5.699996948242202,LMM,0,0.3684,0,-1.0,1.0,1504000000.0,4374000000.0,4.53
30-08-2023,Q3 2023,ABNB,0.1399993896484375,LMM,0,0.3684,0,-3.0,1.0,1504000000.0,4374000000.0,4.53
01-09-2023,Q3 2023,ABNB,-1.0099945068359375,LMM,0,0.3684,0,-4.0,1.0,1504000000.0,4374000000.0,4.53
01-09-2023,Q3 2023,ABNB,-1.0099945068359375,LMM,0,0.3684,0,0.0,1.0,1504000000.0,4374000000.0,4.53
05-09-2023,Q3 2023,ABNB,1.1399993896484375,LMM,0,0.3684,0,-1.0,1.0,1504000000.0,4374000000.0,4.53
05-09-2023,Q3 2023,ABNB,1.1399993896484375,LMM,0,0.3684,0,-2.0,1.0,1504000000.0,4374000000.0,4.53
12-09-2023,Q3 2023,ABNB,0.6199951171875,LMM,0,0.3684,0,-1.0,1.0,1504000000.0,4374000000.0,4.53
12-09-2023,Q3 2023,ABNB,0.6199951171875,LMM,0,0.3684,0,-1.0,1.0,1504000000.0,4374000000.0,4.53
13-09-2023,Q3 2023,ABNB,-1.285003662109375,LMM,0,0.3684,0,-12.0,1.0,1504000000.0,4374000000.0,4.53
13-09-2023,Q3 2023,ABNB,-1.285003662109375,LMM,0,0.3684,0,-5.0,1.0,1504000000.0,4374000000.0,4.53
25-09-2023,Q3 2023,ABNB,3.339996337890625,LMM,0,0.3684,0,-2.0,1.0,1504000000.0,4374000000.0,4.53
27-09-2023,Q3 2023,ABNB,0.2299957275390625,LMM,0,0.3684,0,-4.0,1.0,1504000000.0,4374000000.0,4.53
29-09-2023,Q3 2023,ABNB,-0.839996337890625,LMM,0,0.3684,0,0.0,1.0,1504000000.0,4374000000.0,4.53
29-09-2023,Q3 2023,ABNB,-0.839996337890625,LMM,0,0.3684,0,-13.0,1.0,1504000000.0,4374000000.0,4.53
02-01-2024,Q1 2024,ABNB,0.0500030517578125,LMM,0,1.0,0,-1.0,1.0,115000000.0,264000000.0,0.18
02-01-2024,Q1 2024,ABNB,0.0500030517578125,LMM,0,1.0,0,-20.0,1.0,115000000.0,264000000.0,0.18
02-01-2024,Q1 2024,ABNB,0.0500030517578125,LMM,0,1.0,0,-2.0,1.0,115000000.0,264000000.0,0.18
02-01-2024,Q1 2024,ABNB,0.0500030517578125,LMM,0,1.0,0,-6.0,1.0,115000000.0,264000000.0,0.18
03-01-2024,Q1 2024,ABNB,0.709991455078125,LMM,0,1.0,0,-6.0,1.0,115000000.0,264000000.0,0.18
08-01-2024,Q1 2024,ABNB,2.7700042724609375,LMM,0,1.0,0,-3.0,1.0,115000000.0,264000000.0,0.18
08-01-2024,Q1 2024,ABNB,2.7700042724609375,LMM,0,1.0,0,0.0,1.0,115000000.0,264000000.0,0.18
08-01-2024,Q1 2024,ABNB,2.7700042724609375,LMM,0,1.0,0,-1.0,1.0,115000000.0,264000000.0,0.18
09-01-2024,Q1 2024,ABNB,1.0099945068359375,LMM,0,1.0,0,-2.0,1.0,115000000.0,264000000.0,0.18
09-01-2024,Q1 2024,ABNB,1.0099945068359375,LMM,0,1.0,0,-1.0,1.0,115000000.0,264000000.0,0.18
11-01-2024,Q1 2024,ABNB,-1.260009765625,LMM,0,1.0,0,0.0,1.0,115000000.0,264000000.0,0.18
16-01-2024,Q1 2024,ABNB,-0.8799896240234375,LMM,0,1.0,0,-2.0,1.0,115000000.0,264000000.0,0.18
16-01-2024,Q1 2024,ABNB,-0.8799896240234375,LMM,0,1.0,0,-1.0,1.0,115000000.0,264000000.0,0.18
17-01-2024,Q1 2024,ABNB,2.1399993896484375,LMM,0,1.0,0,-7.0,1.0,115000000.0,264000000.0,0.18
19-01-2024,Q1 2024,ABNB,1.329986572265625,LMM,0,1.0,0,0.0,1.0,115000000.0,264000000.0,0.18
19-01-2024,Q1 2024,ABNB,1.329986572265625,LMM,0,1.0,0,-4.0,1.0,115000000.0,264000000.0,0.18
23-01-2024,Q1 2024,ABNB,-0.4499969482421875,LMM,0,1.0,0,-1.0,1.0,115000000.0,264000000.0,0.18
26-01-2024,Q1 2024,ABNB,7.5099945068359375,LMM,0,1.0,0,-5.0,1.0,115000000.0,264000000.0,0.18
31-01-2024,Q1 2024,ABNB,-4.5050048828125,LMM,0,1.0,0,-11.0,1.0,115000000.0,264000000.0,0.18
01-02-2024,Q1 2024,ABNB,1.69000244140625,LMM,0,1.0,0,-9.0,1.0,115000000.0,264000000.0,0.18
01-02-2024,Q1 2024,ABNB,1.69000244140625,LMM,0,1.0,0,-20.0,1.0,115000000.0,264000000.0,0.18
06-02-2024,Q1 2024,ABNB,-0.57000732421875,LMM,0,1.0,0,-1.0,1.0,115000000.0,264000000.0,0.18
08-02-2024,Q1 2024,ABNB,1.2899932861328125,LMM,0,1.0,0,-1.0,1.0,115000000.0,264000000.0,0.18
14-02-2024,Q1 2024,ABNB,2.0399932861328125,LMM,0,1.0,0,-13.0,1.0,115000000.0,264000000.0,0.18
20-02-2024,Q1 2024,ABNB,-2.160003662109375,LMM,0,1.0,0,-1.0,1.0,115000000.0,264000000.0,0.18
21-02-2024,Q1 2024,ABNB,3.260009765625,LMM,0,1.0,0,-8.0,1.0,115000000.0,264000000.0,0.18
28-02-2024,Q1 2024,ABNB,1.399993896484375,LMM,0,1.0,0,-15.0,1.0,115000000.0,264000000.0,0.18
29-02-2024,Q1 2024,ABNB,4.07000732421875,LMM,0,1.0,0,-34.0,1.0,115000000.0,264000000.0,0.18
01-03-2024,Q1 2024,ABNB,2.4900054931640625,LMM,0,1.0,0,-43.0,1.0,115000000.0,264000000.0,0.18
01-03-2024,Q1 2024,ABNB,2.4900054931640625,LMM,0,1.0,0,-16.0,1.0,115000000.0,264000000.0,0.18
04-03-2024,Q1 2024,ABNB,-1.80999755859375,LMM,0,1.0,0,-21.0,1.0,115000000.0,264000000.0,0.18
05-03-2024,Q1 2024,ABNB,2.1300048828125,LMM,0,1.0,0,-2.0,1.0,115000000.0,264000000.0,0.18
05-03-2024,Q1 2024,ABNB,2.1300048828125,LMM,0,1.0,0,-26.0,1.0,115000000.0,264000000.0,0.18
06-03-2024,Q1 2024,ABNB,3.769989013671875,LMM,0,1.0,0,-5.0,1.0,115000000.0,264000000.0,0.18
08-03-2024,Q1 2024,ABNB,-1.089996337890625,LMM,0,1.0,0,-33.0,1.0,115000000.0,264000000.0,0.18
12-03-2024,Q1 2024,ABNB,3.6699981689453125,LMM,0,1.0,0,0.0,1.0,115000000.0,264000000.0,0.18
19-03-2024,Q1 2024,ABNB,0.29998779296875,LMM,0,1.0,0,0.0,1.0,115000000.0,264000000.0,0.18
21-03-2024,Q1 2024,ABNB,2.3699951171875,LMM,0,1.0,0,-35.0,1.0,115000000.0,264000000.0,0.18
25-03-2024,Q1 2024,ABNB,0.1300048828125,LMM,0,1.0,0,-14.0,1.0,115000000.0,264000000.0,0.18
02-04-2024,Q2 2024,ABNB,-0.839996337890625,AC,1,1.0,0,0.0,1.0,511000000.0,555000000.0,-0.05
09-04-2024,Q2 2024,ABNB,1.1100006103515625,AC,1,1.0,0,0.0,1.0,511000000.0,555000000.0,-0.05
16-04-2024,Q2 2024,ABNB,0.8300018310546875,AC,1,1.0,0,0.0,1.0,511000000.0,555000000.0,-0.05
23-04-2024,Q2 2024,ABNB,3.709991455078125,AC,1,1.0,0,0.0,1.0,511000000.0,555000000.0,-0.05
30-04-2024,Q2 2024,ABNB,-1.989990234375,AC,1,1.0,0,0.0,1.0,511000000.0,555000000.0,-0.05
07-05-2024,Q2 2024,ABNB,-2.0,AC,1,1.0,0,0.0,1.0,511000000.0,555000000.0,-0.05
14-05-2024,Q2 2024,ABNB,-2.6999969482421875,AC,1,1.0,0,0.0,1.0,511000000.0,555000000.0,-0.05
21-05-2024,Q2 2024,ABNB,-1.6100006103515625,AC,1,1.0,0,0.0,1.0,511000000.0,555000000.0,-0.05
28-05-2024,Q2 2024,ABNB,1.0099945068359375,AC,1,1.0,0,0.0,1.0,511000000.0,555000000.0,-0.05
30-05-2024,Q2 2024,ABNB,0.1200103759765625,AC,1,1.0,0,-1.0,1.0,511000000.0,555000000.0,-0.05
03-06-2024,Q2 2024,ABNB,0.5099945068359375,AC,1,1.0,0,-1.0,1.0,511000000.0,555000000.0,-0.05
04-06-2024,Q2 2024,ABNB,1.2599945068359375,AC,1,1.0,0,0.0,1.0,511000000.0,555000000.0,-0.05
04-06-2024,Q2 2024,ABNB,1.2599945068359375,AC,1,1.0,0,-11.0,1.0,511000000.0,555000000.0,-0.05
10-06-2024,Q2 2024,ABNB,2.0600128173828125,AC,1,1.0,0,-1.0,1.0,511000000.0,555000000.0,-0.05
11-06-2024,Q2 2024,ABNB,-0.220001220703125,AC,1,1.0,0,0.0,1.0,511000000.0,555000000.0,-0.05
12-06-2024,Q2 2024,ABNB,-0.6699981689453125,AC,1,1.0,0,-83.0,1.0,511000000.0,555000000.0,-0.05
14-06-2024,Q2 2024,ABNB,0.470001220703125,AC,1,1.0,0,-4.0,1.0,511000000.0,555000000.0,-0.05
17-06-2024,Q2 2024,ABNB,2.5,AC,1,1.0,0,-70.0,1.0,511000000.0,555000000.0,-0.05
18-06-2024,Q2 2024,ABNB,-2.6100006103515625,AC,1,1.0,0,0.0,1.0,511000000.0,555000000.0,-0.05
21-06-2024,Q2 2024,ABNB,0.8100128173828125,AC,1,1.0,0,-37.0,1.0,511000000.0,555000000.0,-0.05
24-06-2024,Q2 2024,ABNB,-0.7599945068359375,AC,1,1.0,0,-1.0,1.0,511000000.0,555000000.0,-0.05
25-06-2024,Q2 2024,ABNB,1.94000244140625,AC,1,1.0,0,0.0,1.0,511000000.0,555000000.0,-0.05
25-06-2024,Q2 2024,ABNB,1.94000244140625,AC,1,1.0,0,-96.0,1.0,511000000.0,555000000.0,-0.05
27-06-2024,Q2 2024,ABNB,1.149993896484375,AC,1,1.0,0,-28.0,1.0,511000000.0,555000000.0,-0.05
02-07-2024,Q3 2024,ABNB,3.0500030517578125,AC,1,1.8309,0,0.0,1.0,1540000000.0,1368000000.0,-0.02
08-07-2024,Q3 2024,ABNB,-0.6899871826171875,AC,1,1.8309,0,-1.0,1.0,1540000000.0,1368000000.0,-0.02
09-07-2024,Q3 2024,ABNB,-0.470001220703125,AC,1,1.8309,0,0.0,1.0,1540000000.0,1368000000.0,-0.02
15-07-2024,Q3 2024,ABNB,1.339996337890625,AC,1,1.8309,0,-2.0,1.0,1540000000.0,1368000000.0,-0.02
16-07-2024,Q3 2024,ABNB,2.7899932861328125,AC,1,1.8309,0,0.0,1.0,1540000000.0,1368000000.0,-0.02
22-07-2024,Q3 2024,ABNB,2.0399932861328125,AC,1,1.8309,0,-1.0,1.0,1540000000.0,1368000000.0,-0.02
22-07-2024,Q3 2024,ABNB,2.0399932861328125,AC,1,1.8309,0,-28.0,1.0,1540000000.0,1368000000.0,-0.02
30-07-2024,Q3 2024,ABNB,-1.6599884033203125,AC,1,1.8309,0,0.0,1.0,1540000000.0,1368000000.0,-0.02
05-08-2024,Q3 2024,ABNB,1.540000915527358,AC,1,1.8309,0,-1.0,1.0,1540000000.0,1368000000.0,-0.02
06-08-2024,Q3 2024,ABNB,3.56500244140625,AC,1,1.8309,0,0.0,1.0,1540000000.0,1368000000.0,-0.02
13-08-2024,Q3 2024,ABNB,2.5100021362304688,AC,1,1.8309,0,0.0,1.0,1540000000.0,1368000000.0,-0.02
20-08-2024,Q3 2024,ABNB,-1.5600051879882812,AC,1,1.8309,0,0.0,1.0,1540000000.0,1368000000.0,-0.02
27-08-2024,Q3 2024,ABNB,1.4399948120117188,AC,1,1.8309,0,0.0,1.0,1540000000.0,1368000000.0,-0.02
29-08-2024,Q3 2024,ABNB,-1.569999694824233,AC,1,1.8309,0,-5.0,1.0,1540000000.0,1368000000.0,-0.02
03-09-2024,Q3 2024,ABNB,-1.4149932861328125,AC,1,1.8309,0,0.0,1.0,1540000000.0,1368000000.0,-0.02
03-09-2024,Q3 2024,ABNB,-1.4149932861328125,AC,1,1.8309,0,-2.0,1.0,1540000000.0,1368000000.0,-0.02
10-09-2024,Q3 2024,ABNB,-1.8899993896484375,AC,1,1.8309,0,0.0,1.0,1540000000.0,1368000000.0,-0.02
17-09-2024,Q3 2024,ABNB,2.25,AC,1,1.8309,0,-2.0,1.0,1540000000.0,1368000000.0,-0.02
17-09-2024,Q3 2024,ABNB,2.25,AC,1,1.8309,0,0.0,1.0,1540000000.0,1368000000.0,-0.02
17-09-2024,Q3 2024,ABNB,2.25,AC,1,1.8309,0,-1.0,1.0,1540000000.0,1368000000.0,-0.02
24-09-2024,Q3 2024,ABNB,0.899993896484375,AC,1,1.8309,0,0.0,1.0,1540000000.0,1368000000.0,-0.02
30-09-2024,Q3 2024,ABNB,-0.5100021362304545,AC,1,1.8309,0,-1.0,1.0,1540000000.0,1368000000.0,-0.02
02-01-2025,Q1 2025,ABNB,-0.3899993896484375,AC,1,0.1013,0,-10.0,1.0,63000000.0,154000000.0,0.0
06-01-2025,Q1 2025,ABNB,-1.8000030517578125,AC,1,0.1013,0,0.0,1.0,63000000.0,154000000.0,0.0
06-01-2025,Q1 2025,ABNB,-1.8000030517578125,AC,1,0.1013,0,-14.0,1.0,63000000.0,154000000.0,0.0
06-01-2025,Q1 2025,ABNB,-1.8000030517578125,AC,1,0.1013,0,-1.0,1.0,63000000.0,154000000.0,0.0
07-01-2025,Q1 2025,ABNB,-4.0600128173828125,AC,1,0.1013,0,0.0,1.0,63000000.0,154000000.0,0.0
14-01-2025,Q1 2025,ABNB,-2.2200088500976562,AC,1,0.1013,0,-17.0,1.0,63000000.0,154000000.0,0.0
14-01-2025,Q1 2025,ABNB,-2.2200088500976562,AC,1,0.1013,0,0.0,1.0,63000000.0,154000000.0,0.0
21-01-2025,Q1 2025,ABNB,-2.399993896484375,AC,1,0.1013,0,0.0,1.0,63000000.0,154000000.0,0.0
21-01-2025,Q1 2025,ABNB,-2.399993896484375,AC,1,0.1013,0,0.0,1.0,63000000.0,154000000.0,0.0
28-01-2025,Q1 2025,ABNB,2.3800048828125,AC,1,0.1013,0,-20.0,1.0,63000000.0,154000000.0,0.0
28-01-2025,Q1 2025,ABNB,2.3800048828125,AC,1,0.1013,0,0.0,1.0,63000000.0,154000000.0,0.0
03-02-2025,Q1 2025,ABNB,0.589996337890625,AC,1,0.1013,0,0.0,1.0,63000000.0,154000000.0,0.0
04-02-2025,Q1 2025,ABNB,1.160003662109375,AC,1,0.1013,0,0.0,1.0,63000000.0,154000000.0,0.0
04-02-2025,Q1 2025,ABNB,1.160003662109375,AC,1,0.1013,0,-1.0,1.0,63000000.0,154000000.0,0.0
11-02-2025,Q1 2025,ABNB,-0.3899993896484375,AC,1,0.1013,0,-25.0,1.0,63000000.0,154000000.0,0.0
11-02-2025,Q1 2025,ABNB,-0.3899993896484375,AC,1,0.1013,0,0.0,1.0,63000000.0,154000000.0,0.0
12-02-2025,Q1 2025,ABNB,7.4499969482421875,AC,1,0.1013,0,-2.0,1.0,63000000.0,154000000.0,0.0
14-02-2025,Q1 2025,ABNB,3.2350006103515625,AC,1,0.1013,0,-6.0,1.0,63000000.0,154000000.0,0.0
14-02-2025,Q1 2025,ABNB,3.2350006103515625,AC,1,0.1013,0,-2.0,1.0,63000000.0,154000000.0,0.0
14-02-2025,Q1 2025,ABNB,3.2350006103515625,AC,1,0.1013,0,-5.0,1.0,63000000.0,154000000.0,0.0
14-02-2025,Q1 2025,ABNB,3.2350006103515625,AC,1,0.1013,0,-51.0,1.0,63000000.0,154000000.0,0.0
18-02-2025,Q1 2025,ABNB,-0.4399871826171875,AC,1,0.1013,0,0.0,1.0,63000000.0,154000000.0,0.0
